product_id,day,actual_demand,inventory_end_of_day,inventory_position,reorder_trigger,stockout,shortage_units
P02,38,64.0,134.39737057031846,659.6354118430351,373.9951639579315,0,0.0
P02,39,55.0,79.39737057031846,604.6354118430351,411.1840691070962,0,0.0
P02,40,78.0,526.6354118430351,526.6354118430351,419.66388158428316,0,0.0
P02,41,97.0,429.63541184303506,429.63541184303506,409.6298232351761,0,0.0
P02,42,95.0,334.63541184303506,334.63541184303506,393.23609743688985,0,0.0
P02,43,71.0,263.63541184303506,788.8734531157517,355.9884572273121,0,0.0
P02,44,55.0,208.63541184303506,733.8734531157517,339.7928139169189,0,0.0
P02,45,83.0,125.63541184303506,650.8734531157517,353.04873610350785,0,0.0
P02,46,27.0,98.63541184303506,623.8734531157517,360.956422457186,0,0.0
P02,47,55.0,568.8734531157517,568.8734531157517,355.9502444792698,0,0.0
P02,48,45.0,523.8734531157517,523.8734531157517,361.51613299641656,0,0.0
P02,49,78.0,445.87345311575166,445.87345311575166,347.17790206039314,0,0.0
P02,50,64.0,381.87345311575166,381.87345311575166,334.1511217953454,0,0.0
P02,51,57.0,324.87345311575166,324.87345311575166,323.2627418763935,0,0.0
P02,52,63.0,261.87345311575166,261.87345311575166,334.8416933641437,0,0.0
P02,53,52.0,209.87345311575166,735.1114943884683,348.6395830330305,0,0.0
P02,54,65.0,144.87345311575166,670.1114943884683,340.23427306465294,0,0.0
P02,55,18.0,126.87345311575166,652.1114943884683,332.4838441842872,0,0.0
P02,56,74.0,52.87345311575166,578.1114943884683,279.41055100868164,0,0.0
P02,57,54.0,524.1114943884683,524.1114943884683,216.6713324957132,0,0.0
P02,58,47.0,477.11149438846826,477.11149438846826,148.42480465911743,0,0.0
P02,59,26.0,451.11149438846826,451.11149438846826,107.34249341566627,0,0.0
P03,0,194.0,621.4616438356164,621.4616438356164,865.2583313576525,0,0.0
P03,1,141.0,480.4616438356164,1322.2900111409717,838.3636644027978,0,0.0
P03,2,193.0,287.4616438356164,1129.2900111409717,847.5218588396602,0,0.0
P03,3,178.0,109.46164383561643,951.2900111409716,867.1251400646613,0,0.0
P03,4,137.0,0.0,841.8283673053552,857.1136918980139,1,27.538356164383572
P03,5,147.0,694.8283673053552,694.8283673053552,866.8620307716965,0,0.0
P03,6,145.0,549.8283673053552,1391.6567346107104,856.6150692955648,0,0.0
P03,7,143.0,406.8283673053552,1248.6567346107104,838.3573070305448,0,0.0
P03,8,177.0,229.8283673053552,1071.6567346107104,794.3840227260501,0,0.0
P03,9,104.0,125.82836730535519,967.6567346107104,779.4632472322551,0,0.0
P03,10,129.0,838.6567346107104,838.6567346107104,791.9871560251303,0,0.0
P03,11,116.0,722.6567346107104,722.6567346107104,819.4459577385526,0,0.0
P03,12,116.0,606.6567346107104,1448.4851019160656,807.9507839743205,0,0.0
P03,13,138.0,468.6567346107104,1310.4851019160656,799.2926989408907,0,0.0
P03,14,174.0,294.6567346107104,1136.4851019160656,788.9096821426223,0,0.0
P03,15,153.0,141.65673461071037,983.4851019160656,764.5211633222741,0,0.0
P03,16,131.0,852.4851019160656,852.4851019160656,751.7752052329482,0,0.0
P03,17,118.0,734.4851019160656,734.4851019160656,793.9386127971532,0,0.0
P03,18,139.0,595.4851019160656,1437.3134692214207,820.2054132378349,0,0.0
P03,19,134.0,461.48510191606556,1303.3134692214207,815.128673406671,0,0.0
P03,20,133.0,328.48510191606556,1170.3134692214207,808.7565512229958,0,0.0
P03,21,160.0,168.48510191606556,1010.3134692214207,795.6516432312609,0,0.0
P03,22,136.0,874.3134692214207,874.3134692214207,747.3716269550304,0,0.0
P03,23,127.0,747.3134692214207,747.3134692214207,718.5638901624111,0,0.0
P03,24,119.0,628.3134692214207,628.3134692214207,751.9577196141197,0,0.0
P03,25,96.0,532.3134692214207,1374.141836526776,772.2668169303166,0,0.0
P03,26,123.0,409.31346922142075,1251.141836526776,766.1110700181757,0,0.0
P03,27,130.0,279.31346922142075,1121.141836526776,753.3165878546321,0,0.0
P03,28,202.0,77.31346922142075,919.1418365267759,784.3370441901449,0,0.0
P03,29,134.0,785.1418365267759,785.1418365267759,797.6916921885579,0,0.0
P03,30,94.0,691.1418365267759,1532.9702038321311,785.634624195675,0,0.0
P03,31,122.0,569.1418365267759,1410.9702038321311,822.0065870606209,0,0.0
P03,32,160.0,409.14183652677593,1250.9702038321311,864.1096053940528,0,0.0
P03,33,176.0,233.14183652677593,1074.9702038321311,816.631786719603,0,0.0
P03,34,98.0,976.9702038321311,976.9702038321311,765.4612060530773,0,0.0
P03,35,127.0,849.9702038321311,849.9702038321311,752.0347022251233,0,0.0
P03,36,140.0,709.9702038321311,709.9702038321311,707.4426816407268,0,0.0
P03,37,127.0,582.9702038321311,582.9702038321311,678.0078496972843,0,0.0
P03,38,105.0,477.9702038321311,1319.7985711374863,718.740979602731,0,0.0
P03,39,113.0,364.9702038321311,1206.7985711374863,746.566183800234,0,0.0
P03,40,128.0,236.97020383213112,1078.7985711374863,781.4596583455493,0,0.0
P03,41,154.0,82.97020383213112,924.7985711374863,824.8179925963522,0,0.0
P03,42,147.0,777.7985711374863,777.7985711374863,879.653636915922,0,0.0
P03,43,144.0,633.7985711374863,1475.6269384428415,905.3875296291291,0,0.0
P03,44,129.0,504.7985711374863,1346.6269384428415,903.0678466437836,0,0.0
P03,45,141.0,363.7985711374863,1205.6269384428415,908.0814867707414,0,0.0
P03,46,159.0,204.7985711374863,1046.6269384428415,906.8981358617804,0,0.0
P03,47,168.0,878.6269384428415,878.6269384428415,855.6630436973021,0,0.0
P03,48,130.0,748.6269384428415,748.6269384428415,798.2898611977434,0,0.0
P03,49,171.0,577.6269384428415,1419.4553057481967,782.0313964586716,0,0.0
P03,50,142.0,435.6269384428415,1277.4553057481967,749.3457295725838,0,0.0
P03,51,110.0,325.6269384428415,1167.4553057481967,715.7571856788524,0,0.0
P03,52,116.0,209.6269384428415,1051.4553057481967,749.9944397133114,0,0.0
P03,53,101.0,950.4553057481967,950.4553057481967,779.3256937899473,0,0.0
P03,54,124.0,826.4553057481967,826.4553057481967,757.044957518828,0,0.0
P03,55,106.0,720.4553057481967,720.4553057481967,737.4226984071769,0,0.0
P03,56,151.0,569.4553057481967,1411.2836730535519,616.573559530586,0,0.0
P03,57,107.0,462.4553057481967,1304.2836730535519,463.63903204633425,0,0.0
P03,58,81.0,381.4553057481967,1223.2836730535519,317.1565652071118,0,0.0
P03,59,91.0,290.4553057481967,1132.2836730535519,213.37725344759895,0,0.0
P04,0,41.0,150.43561643835616,150.43561643835616,259.3266900133414,0,0.0
P04,1,57.0,93.43561643835616,501.31631795127,256.3455442209962,0,0.0
P04,2,60.0,33.43561643835616,441.31631795127,232.25174795418138,0,0.0
P04,3,55.0,0.0,407.8807015129138,219.9391052455712,1,21.564383561643837
P04,4,38.0,0.0,407.8807015129138,206.28189601693603,1,38.0
P04,5,34.0,373.8807015129138,373.8807015129138,187.24829407079167,0,0.0
P04,6,37.0,336.8807015129138,336.8807015129138,184.72813612672095,0,0.0
P04,7,51.0,285.8807015129138,285.8807015129138,183.9236060379678,0,0.0
P04,8,35.0,250.8807015129138,250.8807015129138,175.5314156240695,0,0.0
P04,9,30.0,220.8807015129138,220.8807015129138,169.39023264128994,0,0.0
P04,10,29.0,191.8807015129138,191.8807015129138,175.97059565701946,0,0.0
P04,11,34.0,157.8807015129138,157.8807015129138,184.6325298954049,0,0.0
P04,12,25.0,132.8807015129138,540.7614030258276,182.555018439372,0,0.0
P04,13,41.0,91.88070151291379,499.7614030258276,181.06267844591477,0,0.0
P04,14,46.0,45.88070151291379,453.7614030258276,179.15518425957873,0,0.0
P04,15,28.0,17.880701512913788,425.7614030258276,171.00047393414056,0,0.0
P04,16,36.0,389.7614030258276,389.7614030258276,162.088382066827,0,0.0
P04,17,42.0,347.7614030258276,347.7614030258276,172.35182864126006,0,0.0
P04,18,36.0,311.7614030258276,311.7614030258276,184.78699623709048,0,0.0
P04,19,40.0,271.7614030258276,271.7614030258276,186.17099239446463,0,0.0
P04,20,34.0,237.76140302582758,237.76140302582758,186.74864269043445,0,0.0
P04,21,28.0,209.76140302582758,209.76140302582758,187.08162328428799,0,0.0
P04,22,24.0,185.76140302582758,185.76140302582758,180.6773289159516,0,0.0
P04,23,31.0,154.76140302582758,154.76140302582758,170.14198248644956,0,0.0
P04,24,26.0,128.76140302582758,536.6421045387414,176.85926813003596,0,0.0
P04,25,24.0,104.76140302582758,512.6421045387414,181.76092281977085,0,0.0
P04,26,30.0,74.76140302582758,482.64210453874136,180.37357999403864,0,0.0
P04,27,38.0,36.761403025827576,444.64210453874136,176.69459119588916,0,0.0
P04,28,29.0,415.64210453874136,415.64210453874136,175.13405849197193,0,0.0
P04,29,35.0,380.64210453874136,380.64210453874136,164.44681582751767,0,0.0
P04,30,34.0,346.64210453874136,346.64210453874136,157.72739482838148,0,0.0
P04,31,20.0,326.64210453874136,326.64210453874136,164.3993633516128,0,0.0
P04,32,31.0,295.64210453874136,295.64210453874136,172.37689846587423,0,0.0
P04,33,25.0,270.64210453874136,270.64210453874136,172.07656500507184,0,0.0
P04,34,33.0,237.64210453874136,237.64210453874136,173.6791518580782,0,0.0
P04,35,45.0,192.64210453874136,192.64210453874136,174.1124206003406,0,0.0
P04,36,39.0,153.64210453874136,153.64210453874136,167.907590612313,0,0.0
P04,37,31.0,122.64210453874136,530.5228060516552,160.94762701865056,0,0.0
P04,38,20.0,102.64210453874136,510.52280605165515,168.23943793664264,0,0.0
P04,39,32.0,70.64210453874136,478.52280605165515,175.56162479304683,0,0.0
P04,40,23.0,47.642104538741364,455.52280605165515,175.17038569819044,0,0.0
P04,41,32.0,423.52280605165515,423.52280605165515,175.84117004834394,0,0.0
P04,42,39.0,384.52280605165515,384.52280605165515,177.07668471944984,0,0.0
P04,43,37.0,347.52280605165515,347.52280605165515,173.15775205169757,0,0.0
P04,44,28.0,319.52280605165515,319.52280605165515,168.10453897688527,0,0.0
P04,45,22.0,297.52280605165515,297.52280605165515,175.2542030552897,0,0.0
P04,46,19.0,278.52280605165515,278.52280605165515,181.08862296739656,0,0.0
P04,47,32.0,246.52280605165515,246.52280605165515,180.10109944438022,0,0.0
P04,48,31.0,215.52280605165515,215.52280605165515,179.75094565038148,0,0.0
P04,49,45.0,170.52280605165515,170.52280605165515,178.68109857257932,0,0.0
P04,50,34.0,136.52280605165515,544.4035075645689,173.72106983489655,0,0.0
P04,51,19.0,117.52280605165515,525.4035075645689,168.50669840229264,0,0.0
P04,52,31.0,86.52280605165515,494.40350756456894,172.44686035860343,0,0.0
P04,53,25.0,61.52280605165515,469.40350756456894,178.34047179358376,0,0.0
P04,54,29.0,440.40350756456894,440.40350756456894,179.29704336341987,0,0.0
P04,55,20.0,420.40350756456894,420.40350756456894,179.01517666650514,0,0.0
P04,56,38.0,382.40350756456894,382.40350756456894,151.5996183441387,0,0.0
P04,57,22.0,360.40350756456894,360.40350756456894,121.08195641043119,0,0.0
P04,58,19.0,341.40350756456894,341.40350756456894,87.21088725161539,0,0.0
P04,59,20.0,321.40350756456894,321.40350756456894,59.68259588787414,0,0.0
P05,0,72.0,103.8246575342466,103.8246575342466,219.99442808091965,0,0.0
P05,1,44.0,59.8246575342466,450.72106324808783,218.28649486795518,0,0.0
P05,2,30.0,29.824657534246597,420.72106324808783,224.55500883681032,0,0.0
P05,3,48.0,0.0,390.89640571384126,228.48581778241737,1,18.175342465753403
P05,4,43.0,0.0,390.89640571384126,224.46974058554463,1,43.0
P05,5,30.0,360.89640571384126,360.89640571384126,223.85150592423645,0,0.0
P05,6,37.0,323.89640571384126,323.89640571384126,226.31693785842464,0,0.0
P05,7,48.0,275.89640571384126,275.89640571384126,223.923267991155,0,0.0
P05,8,47.0,228.89640571384126,228.89640571384126,223.91670498616116,0,0.0
P05,9,17.0,211.89640571384126,211.89640571384126,225.21204055512447,0,0.0
P05,10,14.0,197.89640571384126,588.7928114276825,228.18235060243234,0,0.0
P05,11,22.0,175.89640571384126,566.7928114276825,223.32522944722461,0,0.0
P05,12,22.0,153.89640571384126,544.7928114276825,218.10254826634042,0,0.0
P05,13,28.0,125.89640571384126,516.7928114276825,214.73837040287748,0,0.0
P05,14,54.0,462.7928114276825,462.7928114276825,210.449510217853,0,0.0
P05,15,39.0,423.7928114276825,423.7928114276825,206.09477923013543,0,0.0
P05,16,33.0,390.7928114276825,390.7928114276825,210.63396319395167,0,0.0
P05,17,18.0,372.7928114276825,372.7928114276825,214.9475596886104,0,0.0
P05,18,27.0,345.7928114276825,345.7928114276825,218.59110882059196,0,0.0
P05,19,40.0,305.7928114276825,305.7928114276825,219.95944638581437,0,0.0
P05,20,44.0,261.7928114276825,261.7928114276825,220.22476123822247,0,0.0
P05,21,33.0,228.79281142768252,228.79281142768252,221.76529114097883,0,0.0
P05,22,43.0,185.79281142768252,185.79281142768252,225.9649130286561,0,0.0
P05,23,55.0,130.79281142768252,521.6892171415238,228.97735788881846,0,0.0
P05,24,31.0,99.79281142768252,490.6892171415238,234.11518883973065,0,0.0
P05,25,24.0,75.79281142768252,466.6892171415238,237.50224893472898,0,0.0
P05,26,31.0,44.79281142768252,435.6892171415238,234.8379004459452,0,0.0
P05,27,37.0,398.6892171415238,398.6892171415238,230.9863281704554,0,0.0
P05,28,42.0,356.6892171415238,356.6892171415238,224.11023004920526,0,0.0
P05,29,41.0,315.6892171415238,315.6892171415238,218.68593457073024,0,0.0
P05,30,14.0,301.6892171415238,301.6892171415238,211.81111580049765,0,0.0
P05,31,19.0,282.6892171415238,282.6892171415238,209.96825070647247,0,0.0
P05,32,27.0,255.68921714152378,255.68921714152378,205.9365949563142,0,0.0
P05,33,28.0,227.68921714152378,227.68921714152378,197.54539166332916,0,0.0
P05,34,26.0,201.68921714152378,201.68921714152378,189.03205669711775,0,0.0
P05,35,37.0,164.68921714152378,164.68921714152378,183.62220159496405,0,0.0
P05,36,37.0,127.68921714152378,518.585622855365,182.46308921161057,0,0.0
P05,37,37.0,90.68921714152378,481.58562285536505,185.59370860165126,0,0.0
P05,38,27.0,63.689217141523784,454.58562285536505,196.11742144238082,0,0.0
P05,39,32.0,31.689217141523784,422.58562285536505,208.3420930480342,0,0.0
P05,40,24.0,398.58562285536505,398.58562285536505,214.1592463877917,0,0.0
P05,41,39.0,359.58562285536505,359.58562285536505,212.49046563578224,0,0.0
P05,42,45.0,314.58562285536505,314.58562285536505,212.21511814097312,0,0.0
P05,43,48.0,266.58562285536505,266.58562285536505,211.94758145114292,0,0.0
P05,44,35.0,231.58562285536505,231.58562285536505,216.39781068807878,0,0.0
P05,45,34.0,197.58562285536505,197.58562285536505,222.66770143757543,0,0.0
P05,46,28.0,169.58562285536505,560.4820285692062,230.35255790343388,0,0.0
P05,47,32.0,137.58562285536505,528.4820285692062,231.5750810042528,0,0.0
P05,48,45.0,92.58562285536505,483.4820285692063,226.71996108218752,0,0.0
P05,49,31.0,61.585622855365045,452.4820285692063,219.92363134845277,0,0.0
P05,50,29.0,423.4820285692063,423.4820285692063,212.45095874622018,0,0.0
P05,51,30.0,393.4820285692063,393.4820285692063,205.21933497019114,0,0.0
P05,52,32.0,361.4820285692063,361.4820285692063,202.39585697924474,0,0.0
P05,53,20.0,341.4820285692063,341.4820285692063,207.20090629044728,0,0.0
P05,54,29.0,312.4820285692063,312.4820285692063,198.75571347996237,0,0.0
P05,55,24.0,288.4820285692063,288.4820285692063,192.59663453656106,0,0.0
P05,56,7.0,281.4820285692063,281.4820285692063,159.88595935953109,0,0.0
P05,57,26.0,255.4820285692063,255.4820285692063,125.3964197529249,0,0.0
P05,58,21.0,234.4820285692063,234.4820285692063,89.41649645018771,0,0.0
P05,59,21.0,213.4820285692063,213.4820285692063,64.4249861953744,0,0.0
P06,0,79.0,264.56575342465754,264.56575342465754,358.8071408622139,0,0.0
P06,1,76.0,188.56575342465754,734.9859214272672,344.26629020675045,0,0.0
P06,2,32.0,156.56575342465754,702.9859214272672,324.5588281420349,0,0.0
P06,3,75.0,81.56575342465754,627.9859214272672,362.9799354021781,0,0.0
P06,4,56.0,25.565753424657544,571.9859214272672,396.48018538512093,0,0.0
P06,5,65.0,506.98592142726716,506.98592142726716,405.5197179253218,0,0.0
P06,6,49.0,457.98592142726716,457.98592142726716,417.04360325426063,0,0.0
P06,7,92.0,365.98592142726716,365.98592142726716,416.67727749495003,0,0.0
P06,8,111.0,254.98592142726716,801.4060894298767,379.6144978892995,0,0.0
P06,9,80.0,174.98592142726716,721.4060894298767,374.48346692026854,0,0.0
P06,10,86.0,88.98592142726716,635.4060894298767,401.9389688442705,0,0.0
P06,11,70.0,18.985921427267158,565.4060894298767,418.8952809118325,0,0.0
P06,12,38.0,527.4060894298767,527.4060894298767,427.5216496477005,0,0.0
P06,13,66.0,461.4060894298767,461.4060894298767,426.9218276841399,0,0.0
P06,14,114.0,347.4060894298767,347.4060894298767,400.0577507538544,0,0.0
P06,15,88.0,259.4060894298767,805.8262574324863,362.85494727831946,0,0.0
P06,16,63.0,196.40608942987672,742.8262574324863,332.7893346926264,0,0.0
P06,17,67.0,129.40608942987672,675.8262574324863,341.7183749137553,0,0.0
P06,18,60.0,69.40608942987672,615.8262574324863,358.887852787402,0,0.0
P06,19,60.0,555.8262574324863,555.8262574324863,358.77673427768053,0,0.0
P06,20,52.0,503.8262574324863,503.8262574324863,358.37947523965016,0,0.0
P06,21,57.0,446.8262574324863,446.8262574324863,357.8092988550547,0,0.0
P06,22,57.0,389.8262574324863,389.8262574324863,336.86834367976104,0,0.0
P06,23,54.0,335.8262574324863,335.8262574324863,321.4337135324382,0,0.0
P06,24,63.0,272.8262574324863,272.8262574324863,341.88358320086377,0,0.0
P06,25,65.0,207.82625743248627,754.2464254350958,361.30016980145314,0,0.0
P06,26,64.0,143.82625743248627,690.2464254350958,361.0312012242126,0,0.0
P06,27,55.0,88.82625743248627,635.2464254350958,361.8422518878523,0,0.0
P06,28,78.0,10.826257432486273,557.2464254350958,359.9377338764838,0,0.0
P06,29,68.0,489.24642543509583,489.24642543509583,336.241903658161,0,0.0
P06,30,47.0,442.24642543509583,442.24642543509583,313.4019945808161,0,0.0
P06,31,67.0,375.24642543509583,375.24642543509583,330.3340889371457,0,0.0
P06,32,34.0,341.24642543509583,341.24642543509583,347.705172348664,0,0.0
P06,33,49.0,292.24642543509583,838.6665934377054,339.5206540256726,0,0.0
P06,34,69.0,223.24642543509583,769.6665934377054,336.27618765730466,0,0.0
P06,35,51.0,172.24642543509583,718.6665934377054,333.4218716163512,0,0.0
P06,36,57.0,115.24642543509583,661.6665934377054,315.1699096969684,0,0.0
P06,37,44.0,617.6665934377054,617.6665934377054,327.7200584950929,0,0.0
P06,38,47.0,570.6665934377054,570.6665934377054,375.3733158545138,0,0.0
P06,39,36.0,534.6665934377054,534.6665934377054,414.1928993164972,0,0.0
P06,40,57.0,477.6665934377054,477.6665934377054,433.2309319154412,0,0.0
P06,41,84.0,393.6665934377054,393.6665934377054,447.5912400282065,0,0.0
P06,42,101.0,292.6665934377054,839.086761440315,414.2015294631274,0,0.0
P06,43,83.0,209.6665934377054,756.086761440315,371.54221145065867,0,0.0
P06,44,67.0,142.6665934377054,689.086761440315,340.5698202488844,0,0.0
P06,45,83.0,59.66659343770539,606.086761440315,342.26464978146447,0,0.0
P06,46,38.0,568.086761440315,568.086761440315,344.1958221019755,0,0.0
P06,47,40.0,528.086761440315,528.086761440315,345.19295624946767,0,0.0
P06,48,46.0,482.08676144031494,482.08676144031494,343.17592824275886,0,0.0
P06,49,64.0,418.08676144031494,418.08676144031494,334.69814299027587,0,0.0
P06,50,75.0,343.08676144031494,343.08676144031494,317.2704074169481,0,0.0
P06,51,54.0,289.08676144031494,289.08676144031494,301.8073114368105,0,0.0
P06,52,54.0,235.08676144031494,781.5069294429245,323.17444607725093,0,0.0
P06,53,40.0,195.08676144031494,741.5069294429245,343.74965528376873,0,0.0
P06,54,47.0,148.08676144031494,694.5069294429245,347.84218627026917,0,0.0
P06,55,46.0,102.08676144031494,648.5069294429245,346.7277098130465,0,0.0
P06,56,48.0,600.5069294429245,600.5069294429245,294.8610250255646,0,0.0
