product_id,day,actual_demand,inventory_end_of_day,inventory_position,reorder_trigger,stockout,shortage_units
P04,6,37.0,336.8807015129138,336.8807015129138,168.99757931033344,0,0.0
P04,7,51.0,285.8807015129138,285.8807015129138,168.99757931033344,0,0.0
P04,8,35.0,250.8807015129138,250.8807015129138,168.99757931033344,0,0.0
P04,9,30.0,220.8807015129138,220.8807015129138,168.99757931033344,0,0.0
P04,10,29.0,191.8807015129138,191.8807015129138,168.99757931033344,0,0.0
P04,11,34.0,157.8807015129138,157.8807015129138,168.99757931033344,0,0.0
P04,12,25.0,132.8807015129138,540.7614030258276,168.99757931033344,0,0.0
P04,13,41.0,91.88070151291379,499.7614030258276,168.99757931033344,0,0.0
P04,14,46.0,45.88070151291379,453.7614030258276,168.99757931033344,0,0.0
P04,15,28.0,17.880701512913788,425.7614030258276,168.99757931033344,0,0.0
P04,16,36.0,389.7614030258276,389.7614030258276,168.99757931033344,0,0.0
P04,17,42.0,347.7614030258276,347.7614030258276,168.99757931033344,0,0.0
P04,18,36.0,311.7614030258276,311.7614030258276,168.99757931033344,0,0.0
P04,19,40.0,271.7614030258276,271.7614030258276,168.99757931033344,0,0.0
P04,20,34.0,237.76140302582758,237.76140302582758,168.99757931033344,0,0.0
P04,21,28.0,209.76140302582758,209.76140302582758,168.99757931033344,0,0.0
P04,22,24.0,185.76140302582758,185.76140302582758,168.99757931033344,0,0.0
P04,23,31.0,154.76140302582758,154.76140302582758,168.99757931033344,0,0.0
P04,24,26.0,128.76140302582758,536.6421045387414,168.99757931033344,0,0.0
P04,25,24.0,104.76140302582758,512.6421045387414,168.99757931033344,0,0.0
P04,26,30.0,74.76140302582758,482.64210453874136,168.99757931033344,0,0.0
P04,27,38.0,36.761403025827576,444.64210453874136,168.99757931033344,0,0.0
P04,28,29.0,415.64210453874136,415.64210453874136,168.99757931033344,0,0.0
P04,29,35.0,380.64210453874136,380.64210453874136,168.99757931033344,0,0.0
P04,30,34.0,346.64210453874136,346.64210453874136,168.99757931033344,0,0.0
P04,31,20.0,326.64210453874136,326.64210453874136,168.99757931033344,0,0.0
P04,32,31.0,295.64210453874136,295.64210453874136,168.99757931033344,0,0.0
P04,33,25.0,270.64210453874136,270.64210453874136,168.99757931033344,0,0.0
P04,34,33.0,237.64210453874136,237.64210453874136,168.99757931033344,0,0.0
P04,35,45.0,192.64210453874136,192.64210453874136,168.99757931033344,0,0.0
P04,36,39.0,153.64210453874136,153.64210453874136,168.99757931033344,0,0.0
P04,37,31.0,122.64210453874136,530.5228060516552,168.99757931033344,0,0.0
P04,38,20.0,102.64210453874136,510.52280605165515,168.99757931033344,0,0.0
P04,39,32.0,70.64210453874136,478.52280605165515,168.99757931033344,0,0.0
P04,40,23.0,47.642104538741364,455.52280605165515,168.99757931033344,0,0.0
P04,41,32.0,423.52280605165515,423.52280605165515,168.99757931033344,0,0.0
P04,42,39.0,384.52280605165515,384.52280605165515,168.99757931033344,0,0.0
P04,43,37.0,347.52280605165515,347.52280605165515,168.99757931033344,0,0.0
P04,44,28.0,319.52280605165515,319.52280605165515,168.99757931033344,0,0.0
P04,45,22.0,297.52280605165515,297.52280605165515,168.99757931033344,0,0.0
P04,46,19.0,278.52280605165515,278.52280605165515,168.99757931033344,0,0.0
P04,47,32.0,246.52280605165515,246.52280605165515,168.99757931033344,0,0.0
P04,48,31.0,215.52280605165515,215.52280605165515,168.99757931033344,0,0.0
P04,49,45.0,170.52280605165515,170.52280605165515,168.99757931033344,0,0.0
P04,50,34.0,136.52280605165515,136.52280605165515,168.99757931033344,0,0.0
P04,51,19.0,117.52280605165515,525.4035075645689,168.99757931033344,0,0.0
P04,52,31.0,86.52280605165515,494.40350756456894,168.99757931033344,0,0.0
P04,53,25.0,61.52280605165515,469.40350756456894,168.99757931033344,0,0.0
P04,54,29.0,32.52280605165515,440.40350756456894,168.99757931033344,0,0.0
P04,55,20.0,420.40350756456894,420.40350756456894,168.99757931033344,0,0.0
P04,56,38.0,382.40350756456894,382.40350756456894,168.99757931033344,0,0.0
P04,57,22.0,360.40350756456894,360.40350756456894,168.99757931033344,0,0.0
P04,58,19.0,341.40350756456894,341.40350756456894,168.99757931033344,0,0.0
P04,59,20.0,321.40350756456894,321.40350756456894,168.99757931033344,0,0.0
P05,0,72.0,103.8246575342466,103.8246575342466,166.5980886973594,0,0.0
P05,1,44.0,59.8246575342466,450.72106324808783,166.5980886973594,0,0.0
P05,2,30.0,29.824657534246597,420.72106324808783,166.5980886973594,0,0.0
P05,3,48.0,0.0,390.89640571384126,166.5980886973594,1,18.175342465753403
P05,4,43.0,0.0,390.89640571384126,166.5980886973594,1,43.0
P05,5,30.0,360.89640571384126,360.89640571384126,166.5980886973594,0,0.0
P05,6,37.0,323.89640571384126,323.89640571384126,166.5980886973594,0,0.0
P05,7,48.0,275.89640571384126,275.89640571384126,166.5980886973594,0,0.0
P05,8,47.0,228.89640571384126,228.89640571384126,166.5980886973594,0,0.0
P05,9,17.0,211.89640571384126,211.89640571384126,166.5980886973594,0,0.0
P05,10,14.0,197.89640571384126,197.89640571384126,166.5980886973594,0,0.0
P05,11,22.0,175.89640571384126,175.89640571384126,166.5980886973594,0,0.0
P05,12,22.0,153.89640571384126,153.89640571384126,166.5980886973594,0,0.0
P05,13,28.0,125.89640571384126,516.7928114276825,166.5980886973594,0,0.0
P05,14,54.0,71.89640571384126,462.7928114276825,166.5980886973594,0,0.0
P05,15,39.0,32.89640571384126,423.7928114276825,166.5980886973594,0,0.0
P05,16,33.0,0.0,390.89640571384126,166.5980886973594,1,0.10359428615873867
P05,17,18.0,372.89640571384126,372.89640571384126,166.5980886973594,0,0.0
P05,18,27.0,345.89640571384126,345.89640571384126,166.5980886973594,0,0.0
P05,19,40.0,305.89640571384126,305.89640571384126,166.5980886973594,0,0.0
P05,20,44.0,261.89640571384126,261.89640571384126,166.5980886973594,0,0.0
P05,21,33.0,228.89640571384126,228.89640571384126,166.5980886973594,0,0.0
P05,22,43.0,185.89640571384126,185.89640571384126,166.5980886973594,0,0.0
P05,23,55.0,130.89640571384126,130.89640571384126,166.5980886973594,0,0.0
P05,24,31.0,99.89640571384126,490.7928114276825,166.5980886973594,0,0.0
P05,25,24.0,75.89640571384126,466.7928114276825,166.5980886973594,0,0.0
P05,26,31.0,44.89640571384126,435.7928114276825,166.5980886973594,0,0.0
P05,27,37.0,7.896405713841261,398.7928114276825,166.5980886973594,0,0.0
P05,28,42.0,356.7928114276825,356.7928114276825,166.5980886973594,0,0.0
P05,29,41.0,315.7928114276825,315.7928114276825,166.5980886973594,0,0.0
P05,30,14.0,301.7928114276825,301.7928114276825,166.5980886973594,0,0.0
P05,31,19.0,282.7928114276825,282.7928114276825,166.5980886973594,0,0.0
P05,32,27.0,255.79281142768252,255.79281142768252,166.5980886973594,0,0.0
P05,33,28.0,227.79281142768252,227.79281142768252,166.5980886973594,0,0.0
P05,34,26.0,201.79281142768252,201.79281142768252,166.5980886973594,0,0.0
P05,35,37.0,164.79281142768252,164.79281142768252,166.5980886973594,0,0.0
P05,36,37.0,127.79281142768252,518.6892171415238,166.5980886973594,0,0.0
P05,37,37.0,90.79281142768252,481.6892171415238,166.5980886973594,0,0.0
P05,38,27.0,63.79281142768252,454.6892171415238,166.5980886973594,0,0.0
P05,39,32.0,31.792811427682523,422.6892171415238,166.5980886973594,0,0.0
P05,40,24.0,398.6892171415238,398.6892171415238,166.5980886973594,0,0.0
P05,41,39.0,359.6892171415238,359.6892171415238,166.5980886973594,0,0.0
P05,42,45.0,314.6892171415238,314.6892171415238,166.5980886973594,0,0.0
P05,43,48.0,266.6892171415238,266.6892171415238,166.5980886973594,0,0.0
P05,44,35.0,231.68921714152378,231.68921714152378,166.5980886973594,0,0.0
P05,45,34.0,197.68921714152378,197.68921714152378,166.5980886973594,0,0.0
P05,46,28.0,169.68921714152378,169.68921714152378,166.5980886973594,0,0.0
P05,47,32.0,137.68921714152378,137.68921714152378,166.5980886973594,0,0.0
P05,48,45.0,92.68921714152378,483.58562285536505,166.5980886973594,0,0.0
P05,49,31.0,61.689217141523784,452.58562285536505,166.5980886973594,0,0.0
P05,50,29.0,32.689217141523784,423.58562285536505,166.5980886973594,0,0.0
P05,51,30.0,2.689217141523784,393.58562285536505,166.5980886973594,0,0.0
P05,52,32.0,361.58562285536505,361.58562285536505,166.5980886973594,0,0.0
P05,53,20.0,341.58562285536505,341.58562285536505,166.5980886973594,0,0.0
P05,54,29.0,312.58562285536505,312.58562285536505,166.5980886973594,0,0.0
P05,55,24.0,288.58562285536505,288.58562285536505,166.5980886973594,0,0.0
P05,56,7.0,281.58562285536505,281.58562285536505,166.5980886973594,0,0.0
P05,57,26.0,255.58562285536505,255.58562285536505,166.5980886973594,0,0.0
P05,58,21.0,234.58562285536505,234.58562285536505,166.5980886973594,0,0.0
P05,59,21.0,213.58562285536505,213.58562285536505,166.5980886973594,0,0.0
P06,0,79.0,264.56575342465754,264.56575342465754,301.88415689101015,0,0.0
P06,1,76.0,188.56575342465754,734.9859214272672,301.88415689101015,0,0.0
P06,2,32.0,156.56575342465754,702.9859214272672,301.88415689101015,0,0.0
P06,3,75.0,81.56575342465754,627.9859214272672,301.88415689101015,0,0.0
P06,4,56.0,25.565753424657544,571.9859214272672,301.88415689101015,0,0.0
P06,5,65.0,506.98592142726716,506.98592142726716,301.88415689101015,0,0.0
P06,6,49.0,457.98592142726716,457.98592142726716,301.88415689101015,0,0.0
P06,7,92.0,365.98592142726716,365.98592142726716,301.88415689101015,0,0.0
P06,8,111.0,254.98592142726716,254.98592142726716,301.88415689101015,0,0.0
P06,9,80.0,174.98592142726716,721.4060894298767,301.88415689101015,0,0.0
P06,10,86.0,88.98592142726716,635.4060894298767,301.88415689101015,0,0.0
P06,11,70.0,18.985921427267158,565.4060894298767,301.88415689101015,0,0.0
P06,12,38.0,0.0,546.4201680026096,301.88415689101015,1,19.014078572732842
P06,13,66.0,480.42016800260956,480.42016800260956,301.88415689101015,0,0.0
P06,14,114.0,366.42016800260956,366.42016800260956,301.88415689101015,0,0.0
P06,15,88.0,278.42016800260956,278.42016800260956,301.88415689101015,0,0.0
P06,16,63.0,215.42016800260956,761.8403360052191,301.88415689101015,0,0.0
P06,17,67.0,148.42016800260956,694.8403360052191,301.88415689101015,0,0.0
P06,18,60.0,88.42016800260956,634.8403360052191,301.88415689101015,0,0.0
P06,19,60.0,28.420168002609557,574.8403360052191,301.88415689101015,0,0.0
P06,20,52.0,522.8403360052191,522.8403360052191,301.88415689101015,0,0.0
P06,21,57.0,465.8403360052191,465.8403360052191,301.88415689101015,0,0.0
P06,22,57.0,408.8403360052191,408.8403360052191,301.88415689101015,0,0.0
P06,23,54.0,354.8403360052191,354.8403360052191,301.88415689101015,0,0.0
P06,24,63.0,291.8403360052191,291.8403360052191,301.88415689101015,0,0.0
P06,25,65.0,226.84033600521911,773.2605040078287,301.88415689101015,0,0.0
P06,26,64.0,162.84033600521911,709.2605040078287,301.88415689101015,0,0.0
P06,27,55.0,107.84033600521911,654.2605040078287,301.88415689101015,0,0.0
P06,28,78.0,29.840336005219115,576.2605040078287,301.88415689101015,0,0.0
P06,29,68.0,508.2605040078287,508.2605040078287,301.88415689101015,0,0.0
P06,30,47.0,461.2605040078287,461.2605040078287,301.88415689101015,0,0.0
P06,31,67.0,394.2605040078287,394.2605040078287,301.88415689101015,0,0.0
P06,32,34.0,360.2605040078287,360.2605040078287,301.88415689101015,0,0.0
P06,33,49.0,311.2605040078287,311.2605040078287,301.88415689101015,0,0.0
P06,34,69.0,242.26050400782867,242.26050400782867,301.88415689101015,0,0.0
P06,35,51.0,191.26050400782867,737.6806720104382,301.88415689101015,0,0.0
P06,36,57.0,134.26050400782867,680.6806720104382,301.88415689101015,0,0.0
P06,37,44.0,90.26050400782867,636.6806720104382,301.88415689101015,0,0.0
P06,38,47.0,43.26050400782867,589.6806720104382,301.88415689101015,0,0.0
P06,39,36.0,553.6806720104382,553.6806720104382,301.88415689101015,0,0.0
P06,40,57.0,496.68067201043823,496.68067201043823,301.88415689101015,0,0.0
P06,41,84.0,412.68067201043823,412.68067201043823,301.88415689101015,0,0.0
P06,42,101.0,311.68067201043823,311.68067201043823,301.88415689101015,0,0.0
P06,43,83.0,228.68067201043823,228.68067201043823,301.88415689101015,0,0.0
P06,44,67.0,161.68067201043823,708.1008400130478,301.88415689101015,0,0.0
P06,45,83.0,78.68067201043823,625.1008400130478,301.88415689101015,0,0.0
P06,46,38.0,40.68067201043823,587.1008400130478,301.88415689101015,0,0.0
P06,47,40.0,0.6806720104382293,547.1008400130478,301.88415689101015,0,0.0
P06,48,46.0,501.1008400130478,501.1008400130478,301.88415689101015,0,0.0
P06,49,64.0,437.1008400130478,437.1008400130478,301.88415689101015,0,0.0
P06,50,75.0,362.1008400130478,362.1008400130478,301.88415689101015,0,0.0
P06,51,54.0,308.1008400130478,308.1008400130478,301.88415689101015,0,0.0
P06,52,54.0,254.1008400130478,254.1008400130478,301.88415689101015,0,0.0
P06,53,40.0,214.1008400130478,760.5210080156573,301.88415689101015,0,0.0
P06,54,47.0,167.1008400130478,713.5210080156573,301.88415689101015,0,0.0
P06,55,46.0,121.10084001304779,667.5210080156573,301.88415689101015,0,0.0
